epoch,train_loss,val_loss
0,0.8536291615462598,0.8818061351776123
1,0.8288155948674237,0.8814740180969238
2,0.8104739667456827,0.8813770413398743
3,0.7853783611898069,0.8813397288322449
4,0.7663772694858504,0.8813060522079468
5,0.7532323157345807,0.881268322467804
6,0.7354368898603652,0.8811830282211304
7,0.7150598815929743,0.8809499740600586
8,0.7065257981971458,0.8802965879440308
9,0.6869222234796595,0.8784031867980957
10,0.6719426917441097,0.8733646273612976
11,0.6551658121156104,0.86025470495224
12,0.6617600476300275,0.8286677598953247
13,0.6355425936204416,0.7780979871749878
14,0.6467045678032769,0.7247235178947449
15,0.6260239084561666,0.6822863817214966
16,0.6333730647593369,0.6591081619262695
17,0.6208800371782279,0.6502485275268555
18,0.6074611993483555,0.6455413103103638
19,0.6036618535901294,0.6500662565231323
20,0.5944338139192558,0.6584924459457397
21,0.6085175746752892,0.6688466668128967
22,0.6044291029741735,0.6815149784088135
23,0.5861151498041035,0.6892877817153931
24,0.5664540183396987,0.6979384422302246
25,0.5720621833094844,0.7050786018371582
26,0.5558893040374473,0.705528736114502
27,0.5601441889633367,0.7063146829605103
28,0.5603987280233407,0.708580732345581
29,0.5519541840494415,0.7097693085670471
30,0.5611379911870132,0.7110216617584229
31,0.5306181789916239,0.7099472284317017
32,0.5334434597580521,0.7102577686309814
33,0.5292405434596685,0.7094343900680542
34,0.53674570866573,0.7069353461265564
35,0.5338003370496962,0.7044137120246887
36,0.5145773865558483,0.6991497278213501
37,0.5126698929586528,0.6963489055633545
38,0.5039240673736289,0.6948059797286987
39,0.5034119567753356,0.6891923546791077
40,0.4906494470290196,0.6830289363861084
41,0.5121837869102572,0.6798610687255859
42,0.4954033471919872,0.6765625476837158
43,0.48149321918134336,0.6736924052238464
44,0.5007803543114367,0.670443594455719
45,0.4870279379832892,0.6664407253265381
46,0.49855754993580004,0.6663297414779663
47,0.48706334461400536,0.6646300554275513
48,0.5067934092180229,0.6648733615875244
49,0.46245467957155206,0.666229248046875
50,0.47354205743766126,0.6642715930938721
51,0.4588486898092576,0.6624399423599243
52,0.48178315309830655,0.6582555770874023
53,0.48860009805655774,0.656283438205719
54,0.4625176250198741,0.6544839143753052
55,0.48344150295963995,0.6554564237594604
56,0.4701311617721746,0.6521692276000977
57,0.4465659032633275,0.6476516723632812
58,0.46028675929999646,0.6454935669898987
59,0.4514738909992171,0.6448961496353149
60,0.4442140217180605,0.6445258855819702
61,0.45840497149361503,0.645405113697052
62,0.42623318713388325,0.6427776217460632
63,0.447055118319429,0.6372655630111694
64,0.44705404469996324,0.6348177790641785
65,0.4499165651238995,0.6331701874732971
66,0.4383644101060467,0.6325852870941162
67,0.4254437942563752,0.6317833662033081
68,0.43183225908397155,0.6344149708747864
69,0.44157540724601274,0.6335729360580444
70,0.4372700938472041,0.6324788331985474
71,0.4327195146937429,0.631214439868927
72,0.43282933882725094,0.6316474676132202
73,0.4245044302057337,0.6292548775672913
74,0.408991241896594,0.6271312832832336
75,0.4413149158159892,0.6239017248153687
76,0.41014769342210555,0.6214610934257507
77,0.43543384766873017,0.6202317476272583
78,0.4346364066924578,0.6179555654525757
79,0.4086883936399295,0.6124509572982788
80,0.43164524987891867,0.6087286472320557
81,0.4059312520203767,0.6059997081756592
82,0.4363557615397889,0.6025263071060181
83,0.4340946137169261,0.6022360324859619
84,0.4102697291491944,0.6024541258811951
85,0.3976347439083052,0.6030222177505493
86,0.4208386974570192,0.6007906198501587
87,0.40123301229359193,0.6017434597015381
88,0.39931943313575086,0.5999389290809631
89,0.42706434299916396,0.5980859398841858
90,0.42082215532844447,0.5954357981681824
91,0.4225473698274589,0.5929163694381714
92,0.39903594535074116,0.5886461734771729
93,0.4088087773617403,0.5827632546424866
94,0.41700182211251907,0.5791782140731812
95,0.41520132106027485,0.5800305008888245
96,0.40074856487321264,0.5804767608642578
97,0.4041906249375991,0.581453263759613
98,0.397806148470184,0.5791350603103638
99,0.38827780146657687,0.5821923017501831
100,0.4076872070630391,0.5813857316970825
101,0.41062479622570086,0.5824571847915649
102,0.3953191211194168,0.5789917707443237
103,0.39759131493391814,0.5777207612991333
104,0.3936458509645344,0.5774741172790527
105,0.3874165047833949,0.5753344297409058
106,0.37994636282508754,0.5740509629249573
107,0.3884142232529911,0.5732347369194031
108,0.3820540191214762,0.5687392354011536
109,0.38239191932442745,0.565887451171875
110,0.39839366483099664,0.5618133544921875
111,0.39241789373350733,0.5597597360610962
112,0.3967120551768644,0.5583444833755493
113,0.39094152862643017,0.5580099821090698
114,0.396186508514263,0.5571770668029785
115,0.40580236028741906,0.5603772401809692
116,0.377490465287809,0.55958092212677
117,0.37721851578465215,0.5593479871749878
118,0.38133613342120326,0.5589091777801514
119,0.396055480580271,0.5562857389450073
120,0.3787482608983546,0.5526502728462219
121,0.38037430136292066,0.5508749485015869
122,0.3642141752772861,0.5509811639785767
123,0.3868342696884532,0.5496681332588196
124,0.39604017322446095,0.5514503717422485
125,0.37649896409776473,0.5528052449226379
126,0.37031286660535834,0.5564455986022949
127,0.3904389260727682,0.5598398447036743
128,0.3677039529070442,0.5640692710876465
129,0.37442874172587454,0.5651043653488159
130,0.39837697332288013,0.55522221326828
131,0.372258488042855,0.5496143102645874
132,0.3836882165920587,0.5446835160255432
133,0.37347809032157614,0.534072995185852
134,0.38783138033784464,0.5271902680397034
135,0.3829297798651236,0.5289640426635742
136,0.381284518742267,0.5332168340682983
137,0.37145638980983214,0.5368703603744507
138,0.386886163994118,0.5361518859863281
139,0.3656045029192795,0.5450626611709595
140,0.367109794675568,0.5445442795753479
141,0.38162566040769036,0.539634108543396
142,0.3739194421120632,0.530732274055481
143,0.3712383876612157,0.5126043558120728
144,0.37102014047128185,0.5043823719024658
145,0.38471525098070686,0.50665283203125
146,0.3830460243754917,0.5073797702789307
147,0.3836261961195204,0.5157721042633057
148,0.3836116636240924,0.5242421627044678
149,0.3768636878625846,0.5256381630897522
150,0.3600001460240211,0.5175703763961792
151,0.39192919966615275,0.516411304473877
152,0.38189466132058036,0.5264465808868408
153,0.3870867262651891,0.5500221252441406
154,0.3652455703711804,0.5669180154800415
155,0.3747974457564177,0.5698603391647339
156,0.3673840076835067,0.5700241327285767
157,0.3608113313898628,0.5676709413528442
158,0.36111666317339297,0.5543555021286011
159,0.36588457263546226,0.5357396602630615
160,0.3549617212495686,0.5242481231689453
161,0.37626600118330966,0.5208364725112915
162,0.36708514484358423,0.5328577756881714
163,0.3716805194631035,0.5414537191390991
164,0.3628031346533034,0.5504411458969116
165,0.37272577815585667,0.5568616390228271
166,0.3612123418737341,0.5574910640716553
167,0.36339072312837767,0.5513378381729126
168,0.359329914605176,0.545097291469574
169,0.3596021054703512,0.5304875373840332
170,0.379757285118103,0.5162842273712158
171,0.3629014241842576,0.5261734127998352
172,0.35618464961464025,0.5297088623046875
173,0.3668754542315448,0.533922553062439
174,0.364381202209143,0.5314608216285706
175,0.372525926725364,0.5327883958816528
176,0.3484843012727337,0.5339715480804443
177,0.36905558756840084,0.5322918891906738
178,0.37033607341625074,0.5322543382644653
179,0.37959832909666463,0.5209625959396362
180,0.3635171188248528,0.5144248604774475
181,0.3589984929120099,0.5038113594055176
182,0.37088753706143224,0.5084331035614014
183,0.37560158379283953,0.5209194421768188
184,0.3725228353782936,0.5182170271873474
185,0.3725686647273876,0.5194411277770996
186,0.3765683012244142,0.5271220207214355
187,0.3647305030881623,0.5266987085342407
188,0.362051295645443,0.5207344889640808
189,0.3624998698999852,0.5199826955795288
190,0.3531924213892148,0.5111594200134277
191,0.3686685863836312,0.504631757736206
192,0.35889171597398356,0.4960670471191406
193,0.34799141795546923,0.5060732960700989
194,0.36088900580818273,0.5095149278640747
195,0.36214394996195665,0.5141223669052124
196,0.36015813144636744,0.5208412408828735
197,0.362822092609641,0.5232216715812683
198,0.3562146719591117,0.5344266891479492
199,0.35734677535516246,0.5373632311820984
200,0.35200017837830533,0.5174873471260071
201,0.3595400710164765,0.5044658184051514
202,0.3729196683860119,0.5090886354446411
203,0.36540664125371863,0.5301855802536011
204,0.3661371646104036,0.534902811050415
205,0.36694342192308405,0.5275988578796387
206,0.3635943818975378,0.5145406723022461
207,0.35744410164562274,0.4947420358657837
208,0.34747695407749696,0.4870802164077759
209,0.38008228275511,0.4870607256889343
210,0.3530173757929861,0.48721837997436523
211,0.3587106333838569,0.4933239221572876
212,0.3659521738688151,0.4952278137207031
213,0.3563613266120722,0.49781471490859985
214,0.3422534958815869,0.5137925744056702
215,0.3606836869392866,0.5270988941192627
216,0.3479042811158263,0.538874626159668
217,0.36633292539620105,0.5371993184089661
218,0.35188129875395036,0.5284714698791504
219,0.35245385066962537,0.5089744329452515
220,0.3376803317187745,0.4872119426727295
221,0.3428664950676906,0.4883881211280823
222,0.3395704443072095,0.5092801451683044
223,0.35854766913402225,0.5262974500656128
224,0.36971040934692195,0.5463564395904541
225,0.36763483727419816,0.5606579780578613
226,0.3426519117237609,0.5620831251144409
227,0.34466643613061787,0.5533874034881592
228,0.3504116255560039,0.5368881225585938
229,0.346141869639173,0.5229387283325195
230,0.34551383242195033,0.5074592232704163
231,0.35208705472357477,0.506482720375061
232,0.34739688443548883,0.5083522796630859
233,0.35701003781071416,0.5078619718551636
234,0.3364515488530383,0.5081861019134521
235,0.35598827291418006,0.5157679319381714
236,0.35510093930326864,0.5150727033615112
237,0.35911598102546033,0.49973130226135254
238,0.3492912377840207,0.49732398986816406
239,0.34207008208757567,0.5035608410835266
240,0.361860661594956,0.5065324902534485
241,0.3523938670570468,0.5043696165084839
242,0.35358056977943136,0.5034077167510986
243,0.34980268758020283,0.4964548349380493
244,0.34202716600747757,0.5064122676849365
245,0.3458029760254754,0.5181228518486023
246,0.34837351463459154,0.5153176188468933
247,0.34699234550381886,0.5153402090072632
248,0.35153730783933473,0.5123918056488037
249,0.3512130394394015,0.5023449659347534
250,0.3368224486892606,0.49615126848220825
251,0.33815745144714543,0.48852747678756714
252,0.3523514660788171,0.48319512605667114
253,0.3332307213618432,0.49181807041168213
254,0.3393212586273382,0.49621862173080444
255,0.33279875693497835,0.49501127004623413
256,0.32679449923244525,0.495516300201416
257,0.32615132685060855,0.49283719062805176
258,0.34105373753441703,0.49659836292266846
259,0.3451463116539849,0.49013614654541016
260,0.3304550353391671,0.4932434558868408
261,0.3320634306213002,0.4973803758621216
262,0.3295053008161945,0.48923999071121216
263,0.34057742945941877,0.49315619468688965
264,0.34909118914309845,0.4883376359939575
265,0.3123185619895841,0.4877548813819885
266,0.3160709768165777,0.48756593465805054
267,0.3253831274715471,0.491382360458374
268,0.33040368336218373,0.49852561950683594
269,0.33258876977143464,0.4985302686691284
270,0.3201951936439232,0.5010594129562378
271,0.3252531952328152,0.49876874685287476
272,0.318204880496602,0.48992663621902466
273,0.3172693407094037,0.48292863368988037
274,0.32771116863062355,0.48535263538360596
275,0.3159645707518966,0.4838942289352417
276,0.31508866872316527,0.48703283071517944
277,0.31663082705603707,0.49417364597320557
278,0.3088678805916398,0.5018718242645264
279,0.3306322090419722,0.5081603527069092
280,0.31886725808367317,0.5116293430328369
281,0.3087261944641302,0.5082097053527832
282,0.30831309380354704,0.5041026473045349
283,0.30033603053034086,0.4989662766456604
284,0.30888255142871246,0.4947200417518616
285,0.3183733276378961,0.48858940601348877
286,0.30485975300824203,0.475843608379364
287,0.3189660399048417,0.47244447469711304
288,0.32073603147341884,0.4726153612136841
289,0.3095702116872058,0.4763248562812805
290,0.3150009299501961,0.48207080364227295
291,0.292436080214418,0.4769493341445923
292,0.3155014043972816,0.4790163040161133
293,0.3327463578294825,0.48033595085144043
294,0.29634034044948626,0.48457401990890503
295,0.3310265783910398,0.48559731245040894
296,0.3227042666187993,0.4848506450653076
297,0.3100319313414303,0.4843992590904236
298,0.3000006241562926,0.48560619354248047
299,0.30122428028671827,0.48023295402526855
300,0.3120547694924437,0.4788064956665039
301,0.31837735794208666,0.47240155935287476
302,0.3100182936515337,0.4644215703010559
303,0.32096803114737993,0.46588456630706787
304,0.31604750436029316,0.4696056842803955
305,0.31100954170580264,0.47425776720046997
306,0.30711355253502176,0.4808225631713867
307,0.30264302830637235,0.48619329929351807
308,0.3208539022339715,0.4976125955581665
309,0.31706616319256065,0.506149411201477
310,0.3296775449941188,0.5094788670539856
311,0.3108973628208961,0.5129234790802002
312,0.3056227351412361,0.504686176776886
313,0.30951061292930887,0.505178689956665
314,0.31838198723616423,0.5055047273635864
315,0.30481354689892426,0.5086219310760498
316,0.31328700942757687,0.5198532342910767
317,0.3242551529849017,0.523166298866272
318,0.3133721542947086,0.5148893594741821
319,0.297882154399966,0.5042055249214172
320,0.3151253241079825,0.4977957606315613
321,0.30032583519264505,0.4839816689491272
322,0.3179915054344837,0.481301486492157
323,0.302076236701306,0.48007649183273315
324,0.3030249667756351,0.4849616289138794
325,0.2962729746912732,0.48500335216522217
326,0.3190666407714655,0.4828478693962097
327,0.30975037813186646,0.47335314750671387
328,0.30257528284449636,0.46807771921157837
329,0.30295492911044464,0.4640583395957947
330,0.30798935595853827,0.46284914016723633
331,0.3131217426723904,0.4588472843170166
332,0.30220958406542553,0.46162235736846924
333,0.30830804506937665,0.46338778734207153
334,0.3091809933568225,0.47140318155288696
335,0.3236637733600758,0.4715667963027954
336,0.3158564972288815,0.4797208309173584
337,0.3071165489561764,0.4903392195701599
338,0.29454603018584075,0.49211585521698
339,0.30551865071426204,0.4873063564300537
340,0.28687731792897353,0.4813661575317383
341,0.31381483799145543,0.4849785566329956
342,0.308473879908338,0.48545050621032715
343,0.311295415148323,0.47771012783050537
344,0.2966165410147773,0.4648568034172058
345,0.31781531704796684,0.46298617124557495
346,0.3019770832709324,0.45923560857772827
347,0.30720818410685036,0.46315091848373413
348,0.3017366690400206,0.4583418369293213
349,0.297798987524009,0.4603945016860962
350,0.2985862905596509,0.4659312963485718
351,0.31330615649988625,0.4766199588775635
352,0.28622872078860245,0.48754245042800903
353,0.2967846128675673,0.4840747117996216
354,0.3025723894437154,0.4826446771621704
355,0.3055125460212613,0.4645545482635498
356,0.313703496515015,0.4665676951408386
357,0.29468065058743514,0.46340471506118774
358,0.2965867615040438,0.4698064923286438
359,0.29894167994275506,0.4691438674926758
360,0.2989820146266325,0.47526413202285767
361,0.29682837665816886,0.4684351682662964
362,0.29662357215528135,0.47097039222717285
363,0.29659352479157625,0.46840494871139526
364,0.3140570271162339,0.463425874710083
365,0.30820207610542394,0.46303731203079224
366,0.31760593549704846,0.4672085642814636
367,0.30320580064514535,0.4705772399902344
368,0.29884139108069147,0.4729843735694885
369,0.31388449521712314,0.46980810165405273
370,0.29673349562986395,0.4616786241531372
371,0.31010158856709796,0.45121580362319946
372,0.28474003665241193,0.44796180725097656
373,0.29268284565136754,0.4473217725753784
374,0.2955149816878048,0.45262956619262695
375,0.2879017606193637,0.45862263441085815
376,0.29086346832322485,0.46513819694519043
377,0.2996385531660951,0.4802437424659729
378,0.3092380357377323,0.49165523052215576
379,0.28538088960412106,0.49689382314682007
380,0.2941171107468782,0.4814227819442749
381,0.3038870236020029,0.47995930910110474
382,0.28891795064196174,0.47282010316848755
383,0.29201597343256447,0.46634232997894287
384,0.28010239645286844,0.47401249408721924
385,0.29450944397184586,0.4701347351074219
386,0.29058526548338526,0.4670204520225525
387,0.28239677717656264,0.46412044763565063
388,0.2657648273456244,0.4580315947532654
389,0.2827024224363727,0.4673556089401245
390,0.2931026014280908,0.48575806617736816
391,0.29538327970622497,0.48062407970428467
392,0.2916905232417731,0.4731539487838745
393,0.2852873044249452,0.4683187007904053
394,0.2965197776570732,0.4612361788749695
395,0.283348317499514,0.45075148344039917
396,0.30215824018290016,0.44828784465789795
397,0.2933417448291072,0.46061044931411743
398,0.2753843311910276,0.4717205762863159
399,0.29163440068562824,0.4785696864128113
400,0.2894799495920723,0.47800958156585693
401,0.2940185180416814,0.47681498527526855
402,0.2764026426974638,0.47146087884902954
403,0.2771783507900474,0.4670119881629944
404,0.28123349172097667,0.4594801068305969
405,0.26888772366959374,0.45457637310028076
406,0.288254815855144,0.45022451877593994
407,0.2708071698377162,0.45155805349349976
408,0.2951937067655869,0.4469265937805176
409,0.2739209400282966,0.4420819878578186
410,0.26489590568307003,0.43850255012512207
411,0.2729110298333345,0.438377320766449
412,0.2731809167214382,0.4379125237464905
413,0.27279762279840164,0.4404265880584717
414,0.26789612019503556,0.44248801469802856
415,0.27508085818938266,0.4410439133644104
416,0.27603349641517355,0.4406980872154236
417,0.28196392824620375,0.44096773862838745
418,0.27750470608840755,0.4324733018875122
419,0.2745047123343856,0.42757153511047363
420,0.27336922103976025,0.42525994777679443
421,0.27499689879240813,0.4224663972854614
422,0.2631378946480928,0.4268507957458496
423,0.2675583259558972,0.4264339208602905
424,0.2709105677074856,0.42965489625930786
425,0.2654057630786189,0.4441331624984741
426,0.2727545264326496,0.4502919316291809
427,0.2737505553681173,0.4522268772125244
428,0.2702197292704641,0.4512319564819336
429,0.28307882650398913,0.4494755268096924
430,0.27204529959478496,0.44873833656311035
431,0.2831915256417828,0.44706618785858154
432,0.27006090423207224,0.4468575119972229
433,0.274331721994612,0.4455709457397461
434,0.28236297766367596,0.44307756423950195
435,0.26183605046919833,0.44095540046691895
436,0.27698483290495696,0.4362996220588684
437,0.2827382963380696,0.4363284111022949
438,0.27034644727353696,0.4326944947242737
439,0.2778989017745595,0.42538732290267944
440,0.26920573505354517,0.41726255416870117
441,0.28311996621850094,0.4185943007469177
442,0.2601685884558124,0.42535150051116943
443,0.26574535575913794,0.43469172716140747
444,0.25920028892564184,0.437391996383667
445,0.2798396341594649,0.44236868619918823
446,0.26844619968791067,0.4407491087913513
447,0.26152226733572687,0.4395391345024109
448,0.2670239195411588,0.4453151226043701
449,0.26546321091828523,0.4520813226699829
450,0.2627943746837569,0.4601061940193176
451,0.2705406708481871,0.4576278328895569
452,0.25672446724809245,0.4543032646179199
453,0.2670914354147734,0.44854897260665894
454,0.276998621446115,0.4548269510269165
455,0.2781720220306773,0.4622740149497986
456,0.2710792665128355,0.4709739089012146
457,0.2648460261615706,0.4712076783180237
458,0.27059004998501435,0.46763932704925537
459,0.2687420403515851,0.46001309156417847
460,0.26869232639854335,0.45380812883377075
461,0.26571255554387596,0.45014286041259766
462,0.26574310108467386,0.4451789855957031
463,0.25331550321461244,0.44740670919418335
464,0.2652570656788202,0.44928598403930664
465,0.27305227886011574,0.4444155693054199
466,0.28565991513523054,0.44007569551467896
467,0.2754050471164562,0.44110339879989624
468,0.2622053056587408,0.43595200777053833
469,0.25275151597128975,0.4330466389656067
470,0.26978735349796434,0.4335712790489197
471,0.2720191854017752,0.4352879524230957
472,0.2727041487340574,0.43267112970352173
473,0.2684381000789595,0.4339638948440552
474,0.2671055543569871,0.43809014558792114
475,0.27047475546966365,0.44545137882232666
476,0.27305971766695564,0.4517573118209839
477,0.28242144687676135,0.44903886318206787
478,0.26932214660409054,0.45018601417541504
479,0.2602577606836955,0.4407799243927002
480,0.2744574686627329,0.4425981640815735
481,0.26768535081251166,0.44142478704452515
482,0.26158435329978846,0.44379210472106934
483,0.26322769309267585,0.4425002932548523
484,0.2601078086429172,0.44458675384521484
485,0.2677384143994178,0.4452235698699951
486,0.2725577177824797,0.4409554600715637
487,0.2742832803431852,0.4331364035606384
488,0.27500870419137274,0.4285199046134949
489,0.271938607280637,0.4343472719192505
490,0.2667299214704537,0.4290674924850464
491,0.2690489218558794,0.4296104907989502
492,0.2687440543998907,0.4381554126739502
493,0.26014267441667155,0.44455647468566895
494,0.26008816560109455,0.44664889574050903
495,0.2651592669663606,0.4423419237136841
496,0.26930465300877887,0.4453331232070923
497,0.2618789488886609,0.4437757730484009
498,0.29437697522434186,0.44218379259109497
499,0.27951430023452384,0.44547581672668457
500,0.26959870258967084,0.4381483793258667
501,0.26589833512718297,0.43562471866607666
